Category,Item Name,Margin %,Cost,Active Price
SHOES,6688 - 257,13.04,200,230
SHOES,6688 - 215,13.04,200,230
SHOES,90MC,22.57,271,350
SHOES,92MC,8.57,320,350
SHOES,1129,28.89,320,450
SHOES,6666 - 147,13.04,200,230
SHOES,KY - J135,9.68,280,310
SHOES,KY - C131,9.68,280,310
SHOES,KY - L134,9.68,280,310
SHOES,KY - J113,9.68,280,310
SHOES,5588 - 002,9.09,300,330
SHOES,ky - J110,9.68,280,310
SHOES,L2026 - 10214,13.04,200,230
SHOES,L2026 - 10267,13.04,200,230
SHOES,6688 - 1080,13.04,200,230
SHOES,6688 - 6880,13.04,200,230
SHOES,3333 - 201,13.04,200,230
SHOES,M 1011,23.04,177,230
SHOES,M 1057,24.29,212,280
SHOES,F 118,31.43,192,280
SHOES,R 10,23.04,177,230
SHOES,Q 36,23.04,177,230
SHOES,DB 9337,27.33,327,450
SHOES,SAMBA 37-42,15,850,"1,000.00"
SHOES,D 5003,29.67,422,600
SHOES,M 1041,23.04,177,230
SHOES,M 1056,19.2,202,250
SHOES,6688 - 217,100,0,230
SHOES,6688 - 744,100,0,230
SHOES,6688 - 262,100,0,230
SHOES,KY - C130,9.68,280,310
SHOES,KY - J155,9.68,280,310
SHOES,KC 25148,10.71,250,280
SHOES,KC 25168,8.57,320,350
SHOES,KY - J122,9.68,280,310
SHOES,6666 - 1281,100,0,230
SHOES,N - 26,10.71,250,280
SHOES,3333 - 194,13.04,200,230
SHOES,6688 - 261,13.04,200,230
SHOES,L6130 - 0647,10,270,300
SHOES,L2030 - 0901,13.04,200,230
SHOES,6130 - 10036,13.04,200,230
SHOES,6688 - 260,13.04,200,230
SHOES,6688 - 258,13.04,200,230
SHOES,6688 - 236,13.04,200,230
SHOES,6688 - 213,13.04,200,230
SHOES,6688 - 6,13.04,200,230
SHOES,9098 - M80,100,0,250
SHOES,2138 - 38016,100,0,250
SHOES,D - 223,6.06,310,330
SHOES,HK - 56,10.71,250,280
SHOES,F - 8,10.71,250,280
SHOES,SLIDES,100,0,380
SHOES,HK - 49,10.71,250,280
SHOES,KNY - 004,10.71,250,280
SHOES,6130 - M34,100,0,250
SHOES,Y - 05,10,270,300
SHOES,8137 - 37008,100,0,250
SHOES,9098 - M83,100,0,250
SHOES,9096 - M26,100,0,250
SHOES,KP - 31037,100,0,250
SHOES,YY - 6 SNEAKERS,100,0,550
SHOES,SY - 722,100,0,330
SHOES,KP - 31101,100,0,250
SHOES,KP - 31064,100,0,250
SHOES,KP - 31041,100,0,260
SHOES,KP - 31072,100,0,250
SHOES,KS - 21952,100,0,260
SHOES,KS - 21995,100,0,250
SHOES,WS - 4835,100,0,260
SHOES,KQ - 33773,20,320,400
SHOES,KP - 31082,100,0,250
SHOES,KQ - 33478,100,0,330
SHOES,KC - 25174,100,0,350
SHOES,KS - 058,9.09,300,330
SHOES,KS - 061,14.98,280.56,330
SHOES,KP - 31047,100,0,260
SHOES,U  - 2219,9.09,300,330
SHOES,KQ - 33576,100,0,330
SHOES,KP - 31110,100,0,250
SHOES,B17 - 3M48,100,0,380
SHOES,A - 484,100,0,330
SHOES,KQ - 23054,100,0,330
SHOES,KQ - 33820,100,0,330
SHOES,KQ - 33455,100,0,330
SHOES,KQ - 33572,100,0,330
SHOES,KQ - 23172,100,0,330
SHOES,2136 - 2158,100,0,260
SHOES,6130 - M54,100,0,260
SHOES,8137 - 37002,100,0,260
SHOES,2138 - 38017,100,0,260
SHOES,9096 - 9641,100,0,260
SHOES,SY - 721,100,0,330
SHOES,016 - 16,100,0,250
SHOES,JHT -3A,100,0,450
SHOES,KQ - 33586,17.14,290,350
SHOES,KQ - 33578,100,0,360
SHOES,KS - 21933,100,0,260
SHOES,KQ 33589,17.14,290,350
SHOES,KQ - 33592,100,0,350
SHOES,D - 305,100,0,330
SHOES,KP - 31025,100,0,260
SHOES,AK - 059,16.33,234.26,280
SHOES,HK - 54,10,270,300
SHOES,B - 16,10.71,250,280
SHOES,KS - 21929,100,0,260
SHOES,HK - 42,10,270,300
SHOES,F -3,100,0,280
SHOES,KP - 310091,100,0,250
SHOES,KP - 31061,100,0,260
SHOES,8137 - 3711,100,0,260
SHOES,F - 2,100,0,280
SHOES,KS - 21990,100,0,260
SHOES,KP -31041,100,0,250
SHOES,KS - 21966,100,0,260
SHOES,KP - 31091,100,0,250
SHOES,KS - 21976,100,0,260
SHOES,019 - 7,100,0,250
SHOES,9096 - M35,100,0,260
SHOES,AA - 9,100,0,400
SHOES,JHT - 60,100,0,450
SHOES,SY - 570,100,0,330
SHOES,F - 3,100,0,280
SHOES,F - 1,100,0,280
SHOES,F - 4,100,0,280
SHOES,2136 - 2159,100,0,260
SHOES,9096 - 9677,100,0,260
SHOES,KP - 31089,100,0,250
SHOES,WHITE AIRFORCE,13.64,950,"1,100.00"
SHOES,6130 - M85,100,0,250
SHOES,8137 - 37009,100,0,250
SHOES,KQ - 33363,11.43,310,350
SHOES,8286 -86016,100,0,350
SHOES,KQ - 33332,9.09,300,330
SHOES,KP - 31080,100,0,250
SHOES,KQ - 33371,100,0,330
SHOES,DB - 9273,15.79,320,380
SHOES,KQ - 33298,100,0,330
SHOES,KS - 21972,20,200,250
SHOES,KQ - 33570,9.09,300,330
SHOES,KS - 21989,16,210,250
SHOES,BR - 2,11.54,230,260
SHOES,BR - 1,11.54,230,260
SHOES,KS - 22000,16,210,250
SHOES,KQ - 33424,14.29,300,350
SHOES,KQ - 33857,12.5,350,400
SHOES,KS - 21991,20,200,250
SHOES,KS - 21985,20,200,250
SHOES,6130 - M53,100,0,250
SHOES,6071 - M75,100,0,250
SHOES,2138 - M105,100,0,250
SHOES,AA - 10,100,0,400
SHOES,N - 353,100,0,400
SHOES,B - 01,100,0,280
SHOES,D - 264 - 2,100,0,320
SHOES,KNY - 003,10.71,250,280
SHOES,2136 - M43,100,0,250
SHOES,KNY - 013,100,0,280
SHOES,MG - 116,100,0,250
SHOES,MG - 530,100,0,250
SHOES,MG - 115,100,0,250
SHOES,KQ - 33506,100,0,330
SHOES,MG - 108,100,0,250
SHOES,POL - 3,100,0,400
SHOES,SY - K,100,0,330
SHOES,KQ - 33513,100,0,330
SHOES,MG - 545,100,0,250
SHOES,MG - 103,100,0,250
SHOES,B - 113,100,0,300
SHOES,MG - 093,20,200,250
SHOES,MG - 056,20,200,250
SHOES,MG - 086,20,200,250
SHOES,MG - 038,20,200,250
SHOES,DA - 8183,100,0,350
SHOES,DB - 23013,100,0,350
SHOES,KQ - 33517,24.24,250,330
SHOES,305 - 05002,100,0,430
SHOES,SD - 164,100,0,250
SHOES,KS - 21946,100,0,250
SHOES,D - 2250,9.09,300,330
SHOES,KP - 31107,100,0,250
SHOES,KS - 21930,100,0,250
SHOES,KP - 31087,100,0,250
SHOES,2138 - M107,100,0,250
SHOES,GS - 147,100,0,280
SHOES,6130 - M37,100,0,250
SHOES,KP - 31067,100,0,250
SHOES,6071 - M159,100,0,250
SHOES,BR - 3,11.54,230,260
SHOES,BR - 8,11.54,230,260
SHOES,KQ - 33414,100,0,330
SHOES,KS - 052,15.15,280,330
SHOES,D - 226,8.2,302.94,330
SHOES,JHT - 56,6.67,420,450
SHOES,KP - 31108,100,0,250
SHOES,KP - 31092,100,0,250
SHOES,KQ - 33383,100,0,330
SHOES,LT - 22290,100,0,330
SHOES,9098 - M139,12,220,250
SHOES,9096 - M74,12,220,250
SHOES,6130 - m82,12,220,250
SHOES,DB - 23014,100,0,350
SHOES,MG - 019,20,200,250
SHOES,MG - 042,0,200,0
SHOES,MG - 029,0,200,0
SHOES,MG - 078,8,230,250
SHOES,305 - 05012,7.89,350,380
SHOES,9094 - M49,12,220,250
SHOES,J88 - 06,100,0,330
SHOES,C - 19,100,0,280
SHOES,SY - 726,100,0,330
SHOES,003 - 13,100,0,250
SHOES,KQ - 33339,100,0,350
SHOES,AA - 8,100,0,400
SHOES,009 - 49,100,0,250
SHOES,B71 - 3005,100,0,380
SHOES,MG - 006,100,0,280
SHOES,SY - 744,100,0,330
SHOES,SY - 729,100,0,330
SHOES,U - 2232,100,0,330
SHOES,MG - 546,100,0,280
SHOES,HK  - 43,17.86,230,280
SHOES,KP - 31019,100,0,260
SHOES,MG - 084,39.39,200,330
SHOES,9096 - 9684,100,0,260
SHOES,SY - 766,100,0,330
SHOES,SY - R,100,0,330
SHOES,SY - 732,100,0,330
SHOES,9093 - 93008,100,0,260
SHOES,9096 - 9652,100,0,260
SHOES,2138 - 38010,100,0,260
SHOES,SY - Q,100,0,330
SHOES,YEBO YEBO,100,0,400
SHOES,9093 - 93015,100,0,260
SHOES,9093 - 93023,100,0,260
SHOES,2158 - 58002,100,0,380
SHOES,SY - A,100,0,330
SHOES,305 - 5002,100,0,420
SHOES,MEN SNEAKER,100,0,"1,000.00"
SHOES,MG - 012,100,0,280
SHOES,D - 27 WHITE,100,0,500
SHOES,KL - 29,100,0,330
SHOES,SY - 802,100,0,330
SHOES,KC - 25177,100,0,400
SHOES,KL - 33,100,0,330
SHOES,JT - 009,100,0,280
SHOES,HK - 52,10.71,250,280
SHOES,UG - B07,9.09,300,330
SHOES,KQ - 33691,100,0,450
SHOES,2136 - 2138,100,0,260
SHOES,LV - SNEAKERS,21.33,590,750
SHOES,KP - 31007,100,0,260
SHOES,KP - 31004,0,0,0
SHOES,KQ - 33597,100,0,350
SHOES,SY - 741,100,0,330
SHOES,KP - 31016,100,0,260
SHOES,9096 - 9633,100,0,260
SHOES,9096 - 9671,7.69,240,260
SHOES,SY - 712,100,0,330
SHOES,Y - 04,100,0,300
SHOES,KQ - 33390,100,0,350
SHOES,KQ - 33454,100,0,350
SHOES,KQ - 33231,100,0,350
SHOES,9098 - 14,100,0,260
SHOES,Y - 03,100,0,300
SHOES,KQ - 33445,100,0,350
SHOES,KQ - 33644,100,0,350
SHOES,KQ - 33614,100,0,360
SHOES,KQ - 33434,100,0,350
SHOES,KQ - 33432,100,0,350
SHOES,KQ - 33392,100,0,350
SHOES,KQ - 33711,100,0,450
SHOES,305 - 05001,100,0,430
SHOES,KS - 21954,100,0,280
SHOES,9093 - 93003,100,0,260
SHOES,2136 - 2144,100,0,260
SHOES,KQ - 33386,100,0,350
SHOES,2136 - 2128,100,0,260
SHOES,SY - 607,100,0,330
SHOES,305 - 5003,100,0,420
SHOES,SY - 576,100,0,330
SHOES,SY - 2A,100,0,330
SHOES,SY - 800,100,0,330
SHOES,KQ - 33491,100,0,350
SHOES,KQ - 23110,100,0,350
SHOES,2136 - 2154,100,0,260
SHOES,MG - 099,100,0,280
SHOES,MG - 037,100,0,280
SHOES,KP - 31018,100,0,260
SHOES,FS - 082,100,0,300
SHOES,KS - 21947,100,0,260
SHOES,FS - 080,100,0,300
SHOES,KS - 21765,100,0,260
SHOES,KS - 21934,100,0,260
SHOES,9096- 9675,100,0,260
SHOES,9096 - 9668,100,0,260
SHOES,2136 - 2143,100,0,260
SHOES,9098 - M114,100,0,260
SHOES,9093 - 93001,100,0,260
SHOES,9096 - 9665,11.54,230,260
SHOES,B71 - 3M,100,0,380
SHOES,9096 - 9666,11.54,230,260
SHOES,9096 - 9690,100,0,260
SHOES,9093 - 93002,100,0,260
SHOES,KS -21947,100,0,260
SHOES,KP - 31012,100,0,260
SHOES,KP - 31054,100,0,260
SHOES,KQ - 33563,100,0,350
SHOES,KS - 21718,100,0,260
SHOES,KP 31040,11.54,230,260
SHOES,U - 2212,100,0,330
SHOES,KP - 31028,100,0,260
SHOES,2136 - 2156,100,0,260
SHOES,8286 - 86003,100,0,380
SHOES,KS - 21932,100,0,260
SHOES,KP - 31035,100,0,260
SHOES,KP - 31059,100,0,260
SHOES,305 - 05005,100,0,430
SHOES,KP - 31042,100,0,260
SHOES,D - 2114,100,0,330
SHOES,UG - B35,100,0,330
SHOES,KL - 32,100,0,330
SHOES,KQ - 33489,100,0,350
SHOES,022 - 8,100,0,400
SHOES,9098 - M25,100,0,260
SHOES,9093 - 93021,100,0,260
SHOES,UG - B14,100,0,330
SHOES,D - 304,6.06,310,330
SHOES,KS - 016,9.09,300,330
SHOES,9093 - 93014,100,0,260
SHOES,MG - 067,100,0,350
SHOES,2138 - 38022,100,0,260
SHOES,KC - 25158,100,0,400
SHOES,KC - 25171,100,0,380
SHOES,KQ - 33403,100,0,350
SHOES,U  - 2229,100,0,330
SHOES,UG - B34,100,0,330
SHOES,9096 - 9672,100,0,260
SHOES,SY - 716,100,0,330
SHOES,KS - 22004,100,0,260
SHOES,TP - 2320,100,0,300
SHOES,UGS - 071,100,0,330
SHOES,KP - 31029,100,0,260
SHOES,KP -  31013,100,0,260
SHOES,KQ -33471,100,0,350
SHOES,KQ - 33499,100,0,350
SHOES,KS - 22005,100,0,260
SHOES,KQ - 33431,100,0,350
SHOES,U - 2206,18.18,270,330
SHOES,KP - 31026,100,0,260
SHOES,KS - 21945,100,0,260
SHOES,KP - 31071,100,0,260
SHOES,KP - 31046,100,0,250
SHOES,KP - 31039,100,0,260
SHOES,8391 - M33,100,0,260
SHOES,KQ - 33353,100,0,330
SHOES,KQ - 33677,100,0,450
SHOES,KS - 21854,100,0,260
SHOES,KQ - 33227,100,0,350
SHOES,KP - 31053,100,0,260
SHOES,KP - 31086,11.54,230,260
SHOES,KP - 31057,0,260,0
SHOES,KQ - 33471,100,0,350
SHOES,KQ - 33657,100,0,350
SHOES,KQ -33227,100,0,350
SHOES,MG - 070,100,0,350
SHOES,KQ - 33668,100,0,350
SHOES,KQ - 33328,11.43,310,350
SHOES,KQ - 33692,100,0,450
SHOES,E - 202,100,0,450
SHOES,KQ - 33786,0,0,0
SHOES,6688 - 14,100,0,250
SHOES,KP - 31147,100,0,250
SHOES,KP - 31169,100,0,250
SHOES,KB - 29005,100,0,280
SHOES,KP - 5017,100,0,250
SHOES,KP - 31157,100,0,250
SHOES,KP - 31161,100,0,250
SHOES,KQ - 33704,100,0,330
SHOES,9098-0371,100,0,250
SHOES,6130 - 0530,100,0,250
SHOES,2138 - M3,100,0,250
SHOES,9094 - 0328,100,0,250
SHOES,9098 - 0181,100,0,250
SHOES,KP - 5018,100,0,250
SHOES,6688 - 18,20,200,250
SHOES,KQ - 33836,100,0,330
SHOES,FASHION KIDS DOLL,100,0,330
SHOES,FB - 004,100,0,650
SHOES,2138 - M5,100,0,250
SHOES,KP - 5010,100,0,250
SHOES,KP - 31133,100,0,250
SHOES,KP - 31136,100,0,230
SHOES,KQ - 33368,100,0,330
SHOES,KQ - 33705,100,0,330
SHOES,Q - 33735,100,0,330
SHOES,KP - 31178,100,0,250
SHOES,KQ - 33736,100,0,330
SHOES,KS - 22011,100,0,250
SHOES,KQ - 33771,100,0,330
SHOES,6688 - 30,100,0,250
SHOES,6688 - 29,100,0,280
SHOES,KQ - 33695,100,0,330
SHOES,KB - 29006,100,0,280
SHOES,KQ - 33588,100,0,450
SHOES,KQ - 33435,100,0,330
SHOES,B305 - 0120,100,0,400
SHOES,KQ - 33314,100,0,330
SHOES,KP - 31168,100,0,250
SHOES,KQ - 33373,100,0,330
SHOES,9098 - 0234,100,0,250
SHOES,9095 - 0225,100,0,250
SHOES,9094 - 0207,100,0,250
SHOES,2138 - 0200,100,0,250
SHOES,B305 - 0279,100,0,400
SHOES,6688 - 17,100,0,250
SHOES,KQ - 33322,100,0,330
SHOES,6688 - 8,20,200,250
SHOES,HYT9565,100,0,400
SHOES,KG - 33564,16.67,500,600
SHOES,KP - 5019,16,210,250
SHOES,KP - 31160,16,210,250
SHOES,KP - 31176,16,210,250
SHOES,L9098 - 0212,16,210,250
SHOES,L9094 - 0223,16,210,250
SHOES,KQ - 33640,15.15,280,330
SHOES,KQ - 22727,15.15,280,330
SHOES,KP - 31158,16,210,250
SHOES,KP - 31149,16,210,250
SHOES,KP - 5013,16,210,250
SHOES,6688 - 16,100,0,250
SHOES,6688 - 11,100,0,250
SHOES,6688 - 13,100,0,250
SHOES,6688 - 36,100,0,250
SHOES,6688 - 15,100,0,250
SHOES,305 - 05004,100,0,400
SHOES,6688 - 19,100,0,250
SHOES,6072 - 72001,100,0,250
SHOES,6688 - 12,100,0,250
SHOES,6140 - 0372,20,200,250
SHOES,L8286 - 0176,100,0,350
SHOES,KP - 31156,100,0,250
SHOES,2136 - 0228,100,0,250
SHOES,6688 - 39,100,0,250
SHOES,KP - 5004,100,0,250
SHOES,9095 - 0329,100,0,250
SHOES,KP - 31145,100,0,250
SHOES,2136 - M67,100,0,250
SHOES,9098 - 0231,100,0,250
SHOES,2136 - 0183,100,0,250
SHOES,KP - 5058,100,0,230
SHOES,KQ - 33559,100,0,450
SHOES,KQ - 33558,100,0,450
SHOES,KQ - 33905,100,0,350
SHOES,9095 - 0537,100,0,230
SHOES,KQ - 33812,100,0,310
SHOES,WQ - 5821,100,0,330
SHOES,KQ - 33673,100,0,310
SHOES,305 - 0304,100,0,400
SHOES,KQ - 33320,100,0,310
SHOES,KQ - 33568,100,0,310
SHOES,KQ - 33579,100,0,310
SHOES,2138 - 0390,100,0,250
SHOES,KQ - 33899,100,0,350
SHOES,KQ - 33900,100,0,350
SHOES,9098 - 0506,100,0,230
SHOES,KQ - 33904,100,0,350
SHOES,KP - 31119,100,0,230
SHOES,KP - 5028,100,0,230
SHOES,KP - 31174,100,0,230
SHOES,BM - 4,100,0,450
SHOES,JHT - 67,100,0,450
SHOES,KP - 31173,100,0,230
SHOES,KS - 22008,100,0,280
SHOES,KP - 31127,100,0,230
SHOES,KQ - 33944,100,0,320
SHOES,KQ - 33943,100,0,320
SHOES,KP - 31203,100,0,230
SHOES,KP - 31214,100,0,250
SHOES,KQ - 33866,100,0,310
SHOES,KP - 31179,100,0,250
SHOES,L8249 - 0457,100,0,230
SHOES,KC - 4002,100,0,350
SHOES,KQ - 33580,100,0,310
SHOES,KP  - 31181,100,0,250
SHOES,KP - 5033,100,0,250
SHOES,KQ - 33856,100,0,380
SHOES,KQ - 33721,100,0,310
SHOES,KP - 5068,100,0,230
SHOES,L9095 - 0414,100,0,230
SHOES,KQ - 33858,100,0,380
SHOES,KQ - 33384,100,0,330
SHOES,LT - 22284,100,0,330
SHOES,KP - 5006,100,0,250
SHOES,KS - 22007,100,0,250
SHOES,KQ - 33784,100,0,330
SHOES,L2136 - 0398,16.67,150,180
SHOES,L9095 - 0386,100,0,250
SHOES,KQ - 33852,100,0,330
SHOES,KP - 31130,100,0,250
SHOES,L2138 - 0384,100,0,250
SHOES,L9094 - 0393,100,0,250
SHOES,L9094 - 0394,100,0,250
SHOES,KP - 31132,100,0,250
SHOES,KP - 31123,100,0,250
SHOES,KP - 31151,100,0,250
SHOES,KP - 5026,100,0,250
SHOES,6688 - 45,100,0,250
SHOES,KP - 31137,100,0,250
SHOES,KQ - 33629,100,0,330
SHOES,9096 - 0397,100,0,250
SHOES,6688 - 49,100,0,250
SHOES,KQ - 33849,9.38,290,320
SHOES,2138 - 0508,100,0,250
SHOES,KW5001,5.45,520,550
SHOES,KP - 31134,15,170,200
SHOES,KP - 31190,100,0,250
SHOES,KP - 31148,100,0,250
SHOES,KQ - 33870,100,0,320
SHOES,KQ - 33549,100,0,450
SHOES,KP - 31120,100,0,250
SHOES,KQ - 33717,100,0,330
SHOES,KP - 5052,100,0,250
SHOES,KP - 31175,100,0,250
SHOES,KQ - 33564,100,0,330
SHOES,KQ - 33898,100,0,350
SHOES,L6072 - 0383,100,0,250
SHOES,KQ - 33892,100,0,350
SHOES,B305 - 0461,100,0,400
SHOES,L9095 - 0388,100,0,250
SHOES,L2136 - 0187,16.67,150,180
SHOES,MG - 112,100,0,250
SHOES,MG - 105,100,0,250
SHOES,KQ - 33850,100,0,330
SHOES,KQ - 33819,100,0,400
SHOES,KQ - 33766,100,0,330
SHOES,MG - 138,100,0,260
SHOES,MG - 568,100,0,260
SHOES,KQ - 33765,100,0,330
SHOES,MG - 117,100,0,250
SHOES,MG - 062,100,0,300
SHOES,KQ - 33853,100,0,330
SHOES,KQ - 33714,100,0,330
SHOES,KS 21851,100,0,250
SHOES,KQ - 33851,100,0,330
SHOES,KS - 21994,100,0,250
SHOES,KQ - 33832,100,0,330
SHOES,KP - 31098,100,0,250
SHOES,KQ - 33733,100,0,330
SHOES,KQ - 33772,100,0,380
SHOES,KQ - 33630,100,0,330
SHOES,KL - 58,9.09,300,330
SHOES,B - 15,10.71,250,280
SHOES,MG - 101,100,0,250
SHOES,MG - 151,100,0,250
SHOES,D - 306,100,0,330
SHOES,GD SNEAKERS,100,0,500
SHOES,KP - 31008,100,0,250
SHOES,8137 - 137,100,0,250
SHOES,MG - 556,100,0,250
SHOES,KL - 57,9.09,300,330
SHOES,MG - 161,100,0,260
SHOES,MG - 102,100,0,250
SHOES,KNY - 0102,8.57,320,350
SHOES,MG - 502,100,0,260
SHOES,KNY - 0110,8.57,320,350
SHOES,KL - 46,9.09,300,330
SHOES,KL - 48,9.09,300,330
SHOES,KNY - 0104,8.57,320,350
SHOES,HK - 46,10.71,250,280
SHOES,KNY - 0106,8.57,320,350
SHOES,UR SLIDE,100,0,450
SHOES,U - 2238,18.18,270,330
SHOES,D - 245 - 2,100,0,320
SHOES,B - 22001,24.24,250,330
SHOES,B - 22034,9.09,300,330
SHOES,9098 - 841,100,0,250
SHOES,DB - 9328,100,0,450
SHOES,KQ - 33818,100,0,400
SHOES,9094 - M76,100,0,250
SHOES,9096 - 9674,100,0,250
SHOES,B - 812,100,0,330
SHOES,2136 - M77,100,0,250
SHOES,DB - 9317,100,0,450
SHOES,E - 201,100,0,450
SHOES,C9M - 5,100,0,350
SHOES,D - 2124,100,0,330
SHOES,D - 264 - 3,12.5,280,320
SHOES,UG - B10,15.15,280,330
SHOES,6130 - M113,100,0,260
SHOES,2136 - M103,100,0,250
SHOES,KP - 31112,100,0,250
SHOES,6130 - M111,100,0,250
SHOES,KP - 31074,100,0,250
SHOES,KQ - 33728,100,0,330
SHOES,KQ - 33687,15.15,280,330
SHOES,KP - 31079,100,0,250
SHOES,KP - 31093,100,0,250
SHOES,KP - 31070,100,0,250
SHOES,KP 31128,100,0,250
SHOES,KS - 21840,100,0,250
SHOES,KQ - 33760,100,0,330
SHOES,D - 9286,100,0,450
SHOES,KQ - 33793,100,0,330
SHOES,KQ - 33781,100,0,330
SHOES,KQ - 33545,100,0,330
SHOES,KQ - 33284,100,0,330
SHOES,MG - 537,100,0,260
SHOES,KQ - 33716,100,0,330
SHOES,KQ - 33694,100,0,330
SHOES,KQ - 33768,100,0,330
SHOES,8286 - M41,100,0,350
SHOES,KNY - 0127,13.33,260,300
SHOES,KNY - 0128,10,270,300
SHOES,KP - 31218,16,210,250
SHOES,B - 12,10,270,300
SHOES,XYT - 3201,100,0,400
SHOES,KP - 5003,16,210,250
SHOES,KP - 31166,16,210,250
SHOES,KP - 5014,16,210,250
SHOES,KP - 31159,16,210,250
SHOES,KQ - 33723,15.15,280,330
SHOES,9098 - 0212,16,210,250
SHOES,B - 07,10.71,250,280
SHOES,9093 - 0136,16,210,250
SHOES,9094 - 0223,100,0,250
SHOES,9094 - 0246,16,210,250
SHOES,B - 29,3.57,270,280
SHOES,B - 27,10.71,250,280
SHOES,SY - 564,6.06,310,330
SHOES,B - 25,23.7,213.64,280
SHOES,HK - 55,11.54,230,260
SHOES,KP - 31128-1,12,220,250
SHOES,KGA - 33569,16.67,500,600
SHOES,AK - 024,11.54,230,260
SHOES,KNY - 0125,13.33,260,300
SHOES,B - 23,10,270,300
SHOES,KP - 5012,16,210,250
SHOES,B71 - 3004,100,0,250
SHOES,KP - 31142,16,210,250
SHOES,KGA - 33566,16.67,500,600
SHOES,KP - 31122-1,12,220,250
SHOES,KP - 31150,16,210,250
SHOES,6688 - 10,10.71,250,280
SHOES,KP - 31216,16,210,250
SHOES,2136 - 0187,100,0,250
SHOES,KQ - 33802,6.67,420,450
SHOES,NIKE SNEAKERS,0,"1,200.00","1,200.00"
SHOES,KNY - 0126,10,270,300
SHOES,2136 - 0359,16,210,250
SHOES,2138 - 0280,16,210,250
SHOES,2138 - 0160,16,210,250
SHOES,6688 - 7,12,220,250
SHOES,6688 - 2,12,220,250
SHOES,DB 3555,100,0,450
SHOES,A - 032,9.09,300,330
SHOES,HF - 9830,100,0,450
SHOES,KL - 47,9.09,300,330
SHOES,L - 001,14.29,300,350
SHOES,KL - 39,7.89,350,380
SHOES,GUCCI BIG SOLE,100,0,"1,200.00"
SHOES,6688 - 9,19.78,200.54,250
SHOES,KQ - 33537,12.12,290,330
SHOES,KP - 31162,12,220,250
SHOES,KQ - 33741,15.15,280,330
SHOES,B - 02,10.71,250,280
SHOES,D - 403,9.09,300,330
SHOES,KQ - 33749,100,0,330
SHOES,DB - 9318,23.33,230,300
SHOES,DUOD DOLL SHOES,100,0,280
SHOES,KP - 31171,100,0,250
SHOES,Gucci Sneaker,20,400,500
SHOES,9095 - 0227,100,0,250
SHOES,FREYA SANDALS,100,0,250
SHOES,L9098 - 0152,100,0,250
SHOES,9096 - M161,100,0,250
SHOES,2136 - M92,100,0,250
SHOES,9093 - 0135,100,0,250
SHOES,9098 - 0153,100,0,250
SHOES,9095 - 0222,100,0,250
SHOES,2138 - 0158,100,0,250
SHOES,9094 - 0213,100,0,250
SHOES,9095 - M58,100,0,250
SHOES,6130 - M112,100,0,250
SHOES,305 - 0119,100,0,400
SHOES,2136 - 0148,100,0,250
SHOES,2136 - 0189,100,0,250
SHOES,KP - 31125,100,0,250
SHOES,KP - 31121,100,0,250
SHOES,KP - 5016,12,220,250
SHOES,305 - 05003,100,0,400
